id,override,title,description
p77-v1594-s,de_DE,MORJAS The Jumper Boot - Schwarzes Grain-Leder,"Der Jumper Boot ist ein hoher Derby Boot mit gerader Kappe, handgefertigt in Spanien. Stormwelt und genoppte Gummisohle bieten Halt und Wasserresistenz, während die Goodyear-Rahmennaht Langlebigkeit und die Möglichkeit zum Wiederbesohlen garantiert."
p78-v1595-s,de_DE,MORJAS The Jumper Boot - Braunes Wildleder,"Der Jumper Boot ist ein hoher Derby Boot mit gerader Kappe, handgefertigt in Spanien. Stormwelt und genoppte Gummisohle bieten Halt und Wasserresistenz, während die Goodyear-Rahmennaht Langlebigkeit und die Möglichkeit zum Wiederbesohlen garantiert."
p1684-v3212-s,de_DE,MORJAS Der Jumper Boot - Braunes Grain-Leder,"Der Jumper Boot ist ein hoher Derby Boot mit gerader Kappe, handgefertigt in Spanien. Stormwelt und genoppte Gummisohle bieten Halt und Wasserresistenz, während die Goodyear-Rahmennaht Langlebigkeit und die Möglichkeit zum Wiederbesohlen garantiert."
p7726-v9481-s,de_DE,MORJAS The Jumper Boot - Schwarzes Kalbsleder,"Der Jumper Boot ist ein hoher Derby Boot mit gerader Kappe, handgefertigt in Spanien. Stormwelt und genoppte Gummisohle bieten Halt und Wasserresistenz, während die Goodyear-Rahmennaht Langlebigkeit und die Möglichkeit zum Wiederbesohlen garantiert."
p7745-v9500-s,de_DE,MORJAS The Hybrid Hiker - Schwarzes Leder,"Der Hybrid Hiker verbindet robuste Geländetauglichkeit mit moderner Zurückhaltung. Wasserabweisende Mudguards, eine niedrig geschnittene Silhouette und eine stabile Konstruktion machen sie zum idealen Begleiter – in der Stadt wie unterwegs."
p3431-v5113-s,de_DE,MORJAS The Hybrid Hiker - Braunes Nubukleder,"Der Hybrid Hiker verbindet robuste Geländetauglichkeit mit moderner Zurückhaltung. Wasserabweisende Mudguards, eine niedrig geschnittene Silhouette und eine stabile Konstruktion machen sie zum idealen Begleiter – in der Stadt wie unterwegs."
p3432-v5114-s,de_DE,MORJAS The Hybrid Hiker - Schwarzes Grain-Leder,"Der Hybrid Hiker verbindet robuste Geländetauglichkeit mit moderner Zurückhaltung. Wasserabweisende Mudguards, eine niedrig geschnittene Silhouette und eine stabile Konstruktion machen sie zum idealen Begleiter – in der Stadt wie unterwegs."
p7731-v9486-s,de_DE,MORJAS The Hybrid Hiker - Taupefarbenes Wildleder,"Mit Geländetauglichkeit, wasserdichten Schmutzfängern und einer niedrigen Silhouette vereint der Hybrid Hiker nahtlos robuste Haltbarkeit mit zeitgenössischen, dezenten Details — und macht ihn damit zum idealen Begleiter für jede urbane Erkundung."
p3430-v5112-s,de_DE,MORJAS The Hybrid Hiker - Sandfarbenes Wildleder,"Der Hybrid Hiker verbindet robuste Geländetauglichkeit mit moderner Zurückhaltung. Wasserabweisende Mudguards, eine niedrig geschnittene Silhouette und eine stabile Konstruktion machen sie zum idealen Begleiter – in der Stadt wie unterwegs."
p7730-v9485-s,de_DE,MORJAS The Hybrid Hiker - Schwarzes Pony Hair,"Mit Geländetauglichkeit, wasserdichten Schmutzfängern und einer niedrigen Silhouette vereint der Hybrid Hiker nahtlos robuste Haltbarkeit mit zeitgenössischen, dezenten Details — und macht ihn damit zum idealen Begleiter für jede urbane Erkundung."
p1686-v3214-s,de_DE,MORJAS Der Hiking Boot - Braunes Grain-Leder,"Der Hiking Boot vereint Inspiration aus Stadt und Gebirge und verbindet robuste Funktionalität mit einer raffinierten Ästhetik. Eine profilierte Gummisohle, Stormwelt, umgeschlagene Zunge und gepolsterter Schaft sorgen für Komfort und Schutz bei jedem Wetter."
p813-v2330-s,de_DE,MORJAS The Hiking Boot - Schwarzes Grain-Leder,"Der Hiking Boot vereint Inspiration aus Stadt und Gebirge und verbindet robuste Funktionalität mit einer raffinierten Ästhetik. Eine profilierte Gummisohle, Stormwelt, umgeschlagene Zunge und gepolsterter Schaft sorgen für Komfort und Schutz bei jedem Wetter."
p3433-v5115-s,de_DE,MORJAS The Hiking Boot - Braunes Wildleder – Mudguard,"Die Mudguard Edition ist unsere neu interpretierte Hiking Boot mit noch robusteren Eigenschaften. Charakteristisch sind die wasserabweisenden Mudguards aus beschichtetem Leder, die zusätzlichen Schutz bieten. Zusammen mit Stormwelt, umgeschlagener Zunge und neuer Hardware entsteht ein Schuh, der jedem Terrain gewachsen ist – kraftvoll und markant."
p7729-v9484-s,de_DE,MORJAS The Hiking Boot - Schwarzes Wildleder – Mudguard,"Der Mudguard Edition ist unser neu interpretierter Hiking Boot, verbessert mit robusteren und widerstandsfähigeren Eigenschaften. Im Mittelpunkt stehen die Schmutzschutzränder - wasserabweisende, beschichtete Lederpartien - die ihn unter harten Bedingungen schützen. In Kombination mit einer Sturmrahmennaht, einer umklappbaren Zunge und neuen Beschlägen wird er zu einem geländegängigen Stiefel, der ebenso robust wie attraktiv ist."
p1689-v3217-s,de_DE,MORJAS Der Alpine Boot - Schwarzes Wildleder,"Der Alpine Boot wird in Spanien von Hand gefertigt und ist mit einem Storm-Welt und einer robusten Profilsohle für sicheren Halt bei allen Bedingungen ausgestattet. Komplett mit Lammfell gefüttert und aus weichem Wildleder gefertigt, sorgt er in der kalten Jahreszeit für Wärme und Komfort. Ein Reißverschluss vorne macht ihn besonders praktisch – ideal für Stadt und Winterurlaub."
p1690-v3218-s,de_DE,MORJAS Der Alpine Boot - Braunes Wildleder,"Der Alpine Boot wird in Spanien von Hand gefertigt und ist mit einem Storm-Welt und einer robusten Profilsohle für sicheren Halt bei allen Bedingungen ausgestattet. Komplett mit Lammfell gefüttert und aus weichem Wildleder gefertigt, sorgt er in der kalten Jahreszeit für Wärme und Komfort. Ein Reißverschluss vorne macht ihn besonders praktisch – ideal für Stadt und Winterurlaub."
p7728-v9483-s,de_DE,MORJAS The Alpine Boot - Schwarzes Grain-Leder,"Der Alpine Boot wird in Spanien von Hand gefertigt und ist mit einem Storm-Welt und einer robusten Profilsohle für sicheren Halt bei allen Bedingungen ausgestattet. Komplett mit Lammfell gefüttert und aus genarbtem Leder gefertigt, sorgt er in der kalten Jahreszeit für Wärme und Komfort. Ein Reißverschluss vorne macht ihn besonders praktisch – ideal für Stadt und Winterurlaub."
p7727-v9482-s,de_DE,MORJAS The Alpine Boot - Braunes Grain-Leder,"Der Alpine Boot wird in Spanien von Hand gefertigt und ist mit einem Storm-Welt und einer robusten Profilsohle für sicheren Halt bei allen Bedingungen ausgestattet. Komplett mit Lammfell gefüttert und aus genarbtem Leder gefertigt, sorgt er in der kalten Jahreszeit für Wärme und Komfort. Ein Reißverschluss vorne macht ihn besonders praktisch – ideal für Stadt und Winterurlaub."
p7746-v9501-s,de_DE,MORJAS The Country Boot - Braunes Nubukleder & Braunes Grain-Leder,"Gefertigt aus Nubuk- und genarbtem Leder vereint der Country Boot einen modernen Look mit robuster Funktionalität. Rahmengenäht (Goodyear) und mit einer markanten Profilsohle ausgestattet, bietet er wetterbeständige Eigenschaften und vielseitigen Stil, für Stadt und Land gleichermaßen. Handgefertigt in Spanien."
p1687-v3215-s,de_DE,MORJAS The Monkey Boot - Schwarzes Grain-Leder,"Der Monkey Boot hat eine faszinierende Geschichte – von seinen Ursprüngen in der Tschechoslowakei bis hin zur militärischen Nutzung. In den 1960er-Jahren von britischen Mods übernommen, zeichnet er sich durch eine markante Schnürung bis zur Kappe aus. Handgefertigt in Spanien mit Stormwelt und profilierter Gummisohle, steht er für Charakter und Beständigkeit."
p7337-v9092-s,de_DE,MORJAS The Belt - Schwarzes Wildleder,"Ein 30-mm-Gürtel aus schwarzem Kalbswildleder mit einer sanft gerundeten Messingschnalle in mattem Gold. Der warme Beschlag hebt das dunkle Wildleder hervor und verleiht dem Gürtel einen eigenständigen Charakter, ohne an Vielseitigkeit einzubüßen. Handgefertigt in Spanien."
p7338-v9093-s,de_DE,MORJAS The Belt - Braunes Pony Hair,Aus Kalbsleder mit braunem Pony-Hair-Finish gefertigt. Mit silberfarbener Messingschließe und einfach zu kombinieren.
p7339-v9094-s,de_DE,MORJAS The Belt - Schwarzes Pony Hair,Aus Kalbsleder mit schwarzem Pony-Hair-Finish gefertigt. Mit silberfarbener Messingschließe und einfach zu kombinieren.
p2460-v4072-s,de_DE,MORJAS The Belt - Sandfarbenes Wildleder,"Ein 30-mm-Gürtel aus Kalbswildleder in einem weichen Sandton mit einer sanft gerundeten Messingschnalle in Gold. Eine helle, warme Kombination, die sich natürlich in Garderoben mit neutralen und erdigen Tönen einfügt. Handgefertigt in Spanien."
p2461-v4073-s,de_DE,MORJAS The Belt - Taupefarbenes Wildleder,Ein 30-mm-Gürtel aus Kalbswildleder in einem gedeckten Taupeton mit einer sanft gerundeten Messingschnalle in Gold. Die Wärme des Beschlags ergänzt die Neutralität des Wildleders und verleiht dem Gürtel eine ruhige Vielseitigkeit. Handgefertigt in Spanien.
p7763-v9531-s,de_DE,MORJAS The Belt - Gold Buckle - Schwarzes Wildleder Breit Geflochten,"Ein 30-mm-Gürtel, von Hand geflochten aus Kalbswildleder in einem breiteren, offeneren Flechtmuster, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Gefüttert, um Form und Struktur zu bewahren, verleiht die weichere Textur des Wildleders dem Geflecht einen eigenständigen, entspannten Charakter. Handgefertigt in Spanien."
p7764-v9532-s,de_DE,MORJAS The Belt - Braunes Wildleder Breit Geflochten,"Ein 30-mm-Gürtel, von Hand geflochten aus Kalbswildleder in einem breiteren, offeneren Flechtmuster, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Gefüttert, um Form und Struktur zu bewahren, verleiht das warme braune Wildleder dem Geflecht einen weichen, entspannten Charakter. Handgefertigt in Spanien."
p664-v2181-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Schwarzes Grain-Leder,"Ein 30-mm-Gürtel aus vollnarbigem, genarbtem Leder mit einer sanft gerundeten Messingschnalle in mattem Gold. Die Textur der Narbe verleiht dem Gürtel einen zeitgemäßen Charakter, während der warme Beschlag einen ruhigen Akzent setzt. Handgefertigt in Spanien."
p665-v2182-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Braunes Grain-Leder,"Ein 30-mm-Gürtel aus vollnarbigem, genarbtem Leder mit einer sanft gerundeten Messingschnalle in mattem Gold. Die natürliche Textur der Narbe ergänzt den warmen Braunton und verleiht dem Gürtel einen vielseitigen Charakter mit ruhiger Präsenz. Handgefertigt in Spanien."
p760-v2277-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Braunes Wildleder,Ein 30-mm-Gürtel aus Kalbswildleder in einem tiefen Braunton mit einer sanft gerundeten Messingschnalle in mattem Gold. Die Wärme des Beschlags bringt die Tiefe des Wildleders zur Geltung – ein vielseitiger Gürtel mit ruhigem Charakter. Handgefertigt in Spanien.
p761-v2278-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Mittelbraunes Wildleder,"Ein 30-mm-Gürtel aus Kalbswildleder in einem satten Mittelbraun mit einer sanft gerundeten Messingschnalle in mattem Gold. Eine natürliche Kombination, die sich mühelos zwischen legeren und gepflegteren Outfits bewegt. Handgefertigt in Spanien."
p762-v2279-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Schwarzes Geflochtenes Leder,"Ein 30-mm-Gürtel, von Hand geflochten aus pflanzlich gegerbtem Vachettaleder, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Das ungefütterte Leder entwickelt mit der Zeit eine satte Patina und gewinnt mit jedem Tragen an Charakter. Handgefertigt in Spanien."
p763-v2280-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Braunes Geflochtenes Leder,"Ein 30-mm-Gürtel, von Hand geflochten aus pflanzlich gegerbtem Vachettaleder, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Der warme Braunton vertieft sich mit der Zeit, während das ungefütterte Leder eine natürliche Patina entwickelt. Handgefertigt in Spanien."
p3126-v4807-s,de_DE,MORJAS Der Belt - Schwarzes Breit Geflochtenes Leder,"Ein 30-mm-Gürtel, von Hand geflochten aus pflanzlich gegerbtem Vachettaleder in einem breiteren, offeneren Flechtmuster, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Das lockere Muster verleiht dem Gürtel eine entspannte Ausstrahlung, während das ungefütterte Leder mit der Zeit eine satte Patina entwickelt. Handgefertigt in Spanien."
p3127-v4808-s,de_DE,MORJAS Der Belt - Braunes Breit Geflochtenes Leder,"Ein 30-mm-Gürtel, von Hand geflochten aus pflanzlich gegerbtem Vachettaleder in einem breiteren, offeneren Flechtmuster, mit einer sanft gerundeten Messingschnalle in Vintage-Gold. Der warme Braunton und das lockere Muster verleihen dem Gürtel einen entspannten Charakter, der sich mit der Zeit weiterentwickelt. Handgefertigt in Spanien."
p3418-v5100-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Schwarzes Kalbsleder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit glatter Oberfläche und einer sanft gerundeten Messingschnalle in mattem Gold. Der Kontrast zwischen dunklem Leder und warmem Beschlag verleiht dem Gürtel eine ruhige Präsenz, die sich mühelos in formelle wie legere Outfits einfügt. Handgefertigt in Spanien."
p666-v2183-s,de_DE,MORJAS The Belt - Silver Buckle - Schwarzes Geprägtes Leder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit Kroko-Prägung und einer sanft gerundeten Messingschnalle in Silber. Die Textur verleiht dem dunklen Leder Tiefe, während der silberne Beschlag den Look klar und vielseitig hält. Handgefertigt in Spanien."
p757-v2274-s,de_DE,MORJAS The Belt - Silver Buckle - Schwarzes Kalbsleder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit glatter Oberfläche und einer sanft gerundeten Messingschnalle in Silber. Eine tonale Kombination, die zurückhaltend wirkt und sich sowohl zu Anzug als auch zu lässigeren Looks tragen lässt. Handgefertigt in Spanien."
p758-v2275-s,de_DE,MORJAS The Belt - Silver Buckle - Burgundy Kalbsleder,Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder in einem tiefen Burgunderton mit einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen präzisen Kontrast und lässt sich gut mit dunklen wie neutralen Tönen kombinieren. Handgefertigt in Spanien.
p759-v2276-s,de_DE,MORJAS The Belt - Silver Buckle - Braunes Kalbsleder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit warmem, glattem Finish und einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen klaren Kontrast zum braunen Leder und verleiht dem Gürtel eine ruhige Vielseitigkeit. Handgefertigt in Spanien."
p3419-v5101-s,de_DE,MORJAS The Belt - Silver Buckle - Schwarzes Grain-Leder,"Ein 30-mm-Gürtel aus vollnarbigem, genarbtem Leder mit einer sanft gerundeten Messingschnalle in Silber. Die strukturierte Oberfläche in Verbindung mit dem kühleren Beschlag ergibt einen klaren, modernen Look, der sich mühelos in formelle wie legere Garderoben einfügt. Handgefertigt in Spanien."
p7765-v9533-s,de_DE,MORJAS The Belt - Mull Nubuck - Mull Nubukleder,Der Gürtel in Mull Nubuk wird in Spanien von Hand aus weichem Nubukleder gefertigt und mit pflanzlich gegerbtem Leder gefüttert. 25 mm Breite. Abgerundete Schnalle aus massivem Messing in Silber.
p7813-v9595-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Schwarzes Geprägtes Leder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit Kroko-Prägung und einer sanft gerundeten Messingschnalle in mattem Gold. Die Textur des Leders verleiht dem Gürtel Präsenz, während der warme Beschlag das Gesamtbild ruhig zusammenhält. Handgefertigt in Spanien."
p7807-v9589-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Braunes Kalbsleder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder mit warmem, glattem Finish und einer sanft gerundeten Messingschnalle in mattem Gold. Eine natürliche Kombination, die sich mühelos zwischen formellen und legeren Anlässen bewegt. Handgefertigt in Spanien."
p7806-v9588-s,de_DE,MORJAS The Belt - Matte Gold Buckle - Burgundy Kalbsleder,"Ein 30-mm-Gürtel aus vollnarbigem Kalbsleder in einem tiefen Burgunderton mit einer sanft gerundeten Messingschnalle in mattem Gold. Die Wärme des Beschlags bringt die Tiefe des Leders zur Geltung – mit Charakter, ohne Aufdringlichkeit. Handgefertigt in Spanien."
p7808-v9590-s,de_DE,MORJAS The Belt - Silver Buckle - Schwarzes Wildleder,"Ein 30-mm-Gürtel aus schwarzem Kalbswildleder mit einer sanft gerundeten Messingschnalle in Silber. Eine tonale, zurückhaltende Kombination, die sich mühelos in formelle wie legere Garderoben einfügt. Handgefertigt in Spanien."
p7809-v9591-s,de_DE,MORJAS The Belt - Silver Buckle - Braunes Wildleder,Ein 30-mm-Gürtel aus Kalbswildleder in einem tiefen Braunton mit einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen klaren Kontrast und verleiht dem Gürtel einen sauberen Charakter – passend zu lässigen wie gepflegteren Looks. Handgefertigt in Spanien.
p7810-v9592-s,de_DE,MORJAS The Belt - Silver Buckle - Mittelbraunes Wildleder,Ein 30-mm-Gürtel aus Kalbswildleder in einem satten Mittelbraun mit einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen klaren Kontrast zur Wärme des Wildleders und sorgt für eine ruhige Vielseitigkeit. Handgefertigt in Spanien.
p7811-v9593-s,de_DE,MORJAS The Belt - Silver Buckle - Sandfarbenes Wildleder,"Ein 30-mm-Gürtel aus Kalbswildleder in einem weichen Sandton mit einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen klaren, entspannten Kontrast zur Wärme des Wildleders – passend zu legeren wie gepflegteren Outfits. Handgefertigt in Spanien."
p7812-v9594-s,de_DE,MORJAS The Belt - Silver Buckle - Taupefarbenes Wildleder,"Ein 30-mm-Gürtel aus Kalbswildleder in einem gedeckten Taupeton mit einer sanft gerundeten Messingschnalle in Silber. Eine zurückhaltende, tonale Kombination, die sich mühelos in eine breite Palette von Outfits und Farben einfügt. Handgefertigt in Spanien."
p7814-v9596-s,de_DE,MORJAS The Belt - Silver Buckle - Braunes Grain-Leder,"Ein 30-mm-Gürtel aus vollnarbigem, genarbtem Leder mit einer sanft gerundeten Messingschnalle in Silber. Der kühlere Beschlag setzt einen ausgewogenen Kontrast zum warmen, strukturierten Leder und sorgt für eine Vielseitigkeit, die zu einer breiten Palette von Outfits passt. Handgefertigt in Spanien."
p7759-v9527-s,de_DE,MORJAS The Card Holder - Trüffelgraues Geprägtes Leder,"Eine schlanke Kartenhülle für den täglichen Gebrauch, mit sechs Kartenfächern und einem Fach für Bargeld. Gefertigt aus geprägtem Kalbsleder in Trüffelgrau und mit handbemalten Kanten veredelt. Kompaktes Format, passt unauffällig in Jacken- oder Hosentaschen. Handgefertigt in Spanien, versehen mit eingeprägtem MORJAS-Logo in Goldfolie."
p7760-v9528-s,de_DE,MORJAS The Foldable Card Holder - Trüffelgraues Geprägtes Leder,"Eine kompakte, faltbare Kartenhülle für den täglichen Gebrauch, mit sechs Kartenfächern, zwei versteckten Fächern und einem Fach für Bargeld. Gefertigt aus geprägtem Kalbsleder in Trüffelgrau, handbemalte Kanten sorgen für klare Konturen und Haltbarkeit. Schlankes Format, passt flach in Jacken- oder Hosentaschen. Handgefertigt in Spanien, veredelt mit eingeprägtem MORJAS-Logo in Goldfolie."
p7761-v9529-s,de_DE,MORJAS The Luggage Tag - Trüffelgraues Geprägtes Leder,"Ein Leder-Gepäckanhänger, der auf Reisen für klare Identifikation sorgt. Gefertigt aus geprägtem Kalbsleder mit handbemalten Kanten für eine definierte Kontur, die ihre Form behält. Inklusive vorgedrucktem Papier für Kontaktinformationen. Schlankes Format, passt sicher an jedem Gepäckstück. Handgefertigt in Spanien und mit eingeprägtem MORJAS-Logo in Goldfolie veredelt."
p7762-v9530-s,de_DE,MORJAS The Passport Holder - Trüffelgraues Geprägtes Leder,"Eine Passhülle, die Reisedokumente sicher und kompakt aufbewahrt. Sie hält den Reisepass geschützt und verfügt über ein Innenfach für Bordkarten, Karten oder Notizen. Gefertigt aus geprägtem Kalbsleder in Trüffelgrau, bietet sie eine festere Struktur bei gleichzeitig schlankem Format. Passt problemlos ins Handgepäck oder in die Jackentasche. Handgefertigt in Ubrique, Spanien."
p2449-v4061-s,de_DE,MORJAS The Sleeve - Schwarzes Grain-Leder,"Sorgen Sie mit The Sleeve für den besten Schutz für Ihren Laptop. Die Laptoptasche wird handgefertigt aus weichem Narbenleder und ist mit feinen Nähten verziert. The Sleeve verfügt über zwei kleinere Innentaschen, in denen sich Kabel, Handy oder andere kleine Geräte verstauen lassen. Das Design ist so konstruiert, dass die Tasche erweiterbar ist, damit alle wichtigen Dinge hineinpassen. Das Narbenleder ist ideal für diesen alltäglichen Begleiter, der immer besser wird, je öfter man ihn benutzt.    Die Laptoptasche wird in Ubrique, Spanien, handgefertigt.    Passt für Laptops bis zu 14"".  Länge: 24,5cm  Breite: 34cm  Tiefe: 1,5cm"
p1697-v3225-s,de_DE,MORJAS Die Kulturtasche - Schwarzes Grain-Leder,"Eine einzigartige und zeitlose Version des unentbehrlichen Reiseutensils des modernen Reisenden - Die Kulturtasche. Ihr praktisches Design sorgt dafür, dass der Inhalt nicht herausfällt. Das Innere der Tasche ist großzügig bemessen und bietet Platz für alles, was man unterwegs gebrauchen könnte. Zusätzlich sorgt ein Steckfach auf der Innenseite dafür, dass kleinere, lose Gegenstände nicht zwischen Parfüm, Hautpflegeprodukten und allen anderen Dingen, die Sie in der Tasche aufbewahren, verschwinden. Die Toilettentasche ist innen mit Nylon ausgeschmückt und ist damit ein pflegeleichtes Muss für alle, die viel unterwegs sind. Das weiche Narbenleder altert anmutig und entwickelt nach liebevollem Gebrauch eine schöne Patina.    Die Kulturtasche wird in Ubrique, Spanien, handgefertigt."
p1693-v3221-s,de_DE,MORJAS Das Portemonnaie - Schwarzes Grain-Leder,"Das gefaltete Portemonnaie aus braunem Narbenleder wurde entwickelt, um alles Wesentliche aufzubewahren und bietet ein elegantes, dezentes Design mit zwei Fächern für Geldscheine, die sich über die gesamte Breite erstrecken sowie sechs Kartenfächern. Das geschmeidige Narbenleder verleiht dem Portemonnaie einen sanften Touch. Die Lederqualität garantiert, dass das Portemonnaie in Würde altert und eine schöne Patina entwickelt, während es Sie in Ihrem Alltag begleitet.   Das Portemonnaie wird in Ubrique, Spanien, handgefertigt."
p1694-v3222-s,de_DE,MORJAS Das Portemonnaie - Braunes Grain-Leder,"Das gefaltete Portemonnaie aus braunem Narbenleder wurde entwickelt, um alles Wesentliche aufzubewahren und bietet ein elegantes, dezentes Design mit zwei Fächern für Geldscheine, die sich über die gesamte Breite erstrecken sowie sechs Kartenfächern. Das geschmeidige Narbenleder verleiht dem Portemonnaie einen sanften Touch. Die Lederqualität garantiert, dass das Portemonnaie in Würde altert und eine schöne Patina entwickelt, während es Sie in Ihrem Alltag begleitet.   Das Portemonnaie wird in Ubrique, Spanien, handgefertigt."
p3121-v4802-s,de_DE,MORJAS Die Silk Sock - Schwarz – Kniehoch,"Erleben Sie weichen Komfort und einen transparenten Look mit die Silk Sock. Sie ist ein Muss für festliche Anlässe, bei denen Smoking und Cocktailkleider reichlich vertreten sind. Der transparente Look der Silk Sock sorgt für einen dezenten und dennoch elegantes Aussehen, der perfekt mit dem glänzenden Gefühl eines Seidenrevers und Satinstreifen neben der Smokinghose passt. Die dünne Konstruktion und die Verwendung von chinesischer Maulbeerseide sorgen für ultimativen Komfort, wenn Sie Ihre Füße in ein Paar Opera Pumps oder Patent-Oxfords schlüpfen."
p1471-v2988-s,de_DE,MORJAS The Sock - Knee High - Schwarz Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p1472-v2989-s,de_DE,MORJAS The Sock - Knee High - Dunkelblau Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p1473-v2990-s,de_DE,MORJAS The Sock - Knee High - Braun Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p1474-v2991-s,de_DE,MORJAS The Sock - Knee High - Dunkelgrau Gerippt - Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p1475-v2992-s,de_DE,MORJAS The Sock - Knee High - Grau Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p1621-v3138-s,de_DE,MORJAS The Sock - Knee High - Sand Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p3694-v5449-s,de_DE,MORJAS The Sock - Knee High - Hellblau Gerippt – Kniehoch,"Aus 100 % mercerisierter Baumwolle gestrickt, bietet The Sock — Knee High eine seidige Textur mit einem satten, lebendigen Finish. Eine nahtlose Zehenkonstruktion sorgt für ganztägigen Komfort, während das gerippte Design eine elegante, sportliche Note verleiht, die jedes Outfit ergänzt."
p76-v1593-s,de_DE,MORJAS Die Socke - Mittellang - Dunkelblau Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p1700-v3228-s,de_DE,MORJAS Die Socke - Mittellang - Dunkelgrau Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p1701-v3229-s,de_DE,MORJAS Die Socke - Mittellang - Grau Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p75-v1592-s,de_DE,MORJAS Die Socke - Mittellang - Schwarz Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
