id,override,title,description
p2460-v4072-s,fr_XX,MORJAS The Belt - Daim Sable,"Une ceinture de 30 mm en daim de veau dans un ton sable doux, associée à une boucle en laiton massif arrondie en or. Un accord lumineux et chaleureux qui s'intègre naturellement aux garde-robes dans les tons neutres et terreux. Fabriquée à la main en Espagne."
p2461-v4073-s,fr_XX,MORJAS The Belt - Daim Taupe,"Une ceinture de 30 mm en daim de veau dans un ton taupe discret, associée à une boucle en laiton massif arrondie en or. La chaleur du métal complète la neutralité du daim, offrant à la ceinture une polyvalence naturelle. Fabriquée à la main en Espagne."
p7763-v9531-s,fr_XX,MORJAS The Belt - Gold Buckle - Daim Noir Tressé Large,"Une ceinture de 30 mm tressée à la main en daim de veau dans un tressage plus large et ouvert, associée à une boucle en laiton massif arrondie en or vintage. Doublée pour maintenir sa structure, la texture plus souple du daim confère au tressage un caractère distinctif et décontracté. Fabriquée à la main en Espagne."
p7764-v9532-s,fr_XX,MORJAS The Belt - Daim Marron Tressé Large,"Une ceinture de 30 mm tressée à la main en daim de veau dans un tressage plus large et ouvert, associée à une boucle en laiton massif arrondie en or vintage. Doublée pour maintenir sa structure, le daim brun chaud confère au tressage un caractère souple et décontracté. Fabriquée à la main en Espagne."
p664-v2181-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Grainé Noir,"Une ceinture de 30 mm en cuir grainé pleine fleur, associée à une boucle en laiton massif arrondie en or mat. La texture du grain confère à la ceinture un caractère contemporain, tandis que la chaleur du métal apporte une touche discrète. Fabriquée à la main en Espagne."
p665-v2182-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Grainé Marron,"Une ceinture de 30 mm en cuir grainé pleine fleur, associée à une boucle en laiton massif arrondie en or mat. La texture naturelle du grain complète le ton brun chaud, donnant à la ceinture un caractère ancré et polyvalent. Fabriquée à la main en Espagne."
p760-v2277-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Daim Marron,"Une ceinture de 30 mm en daim de veau dans un brun profond, associée à une boucle en laiton massif arrondie en or mat. La chaleur du métal révèle la profondeur du daim, créant une ceinture à la fois ancrée et polyvalente. Fabriquée à la main en Espagne."
p761-v2278-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Daim Marron Moyen,"Une ceinture de 30 mm en daim de veau dans un brun moyen riche, associée à une boucle en laiton massif arrondie en or mat. Un accord naturel qui passe aisément des tenues décontractées aux looks plus habillés. Fabriquée à la main en Espagne."
p762-v2279-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Noir Tressé,"Une ceinture de 30 mm tressée à la main en cuir Vachetta tanné végétal, associée à une boucle en laiton massif arrondie en or vintage. Le cuir non doublé développe une patine riche avec le temps, gagnant en caractère à l'usage. Fabriquée à la main en Espagne."
p763-v2280-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Marron Tressé,"Une ceinture de 30 mm tressée à la main en cuir Vachetta tanné végétal, associée à une boucle en laiton massif arrondie en or vintage. Le ton brun chaud s'approfondit avec le temps à mesure que le cuir non doublé développe une patine naturelle. Fabriquée à la main en Espagne."
p3126-v4807-s,fr_XX,MORJAS La ceinture - Cuir Tressé Large Noir,"Une ceinture de 30 mm tressée à la main en cuir Vachetta tanné végétal dans un tressage plus large et ouvert, associée à une boucle en laiton massif arrondie en or vintage. Le motif plus aéré confère à la ceinture une allure décontractée, tandis que le cuir non doublé développe une patine riche à l'usage. Fabriquée à la main en Espagne."
p3127-v4808-s,fr_XX,MORJAS La ceinture - Cuir Tressé Large Marron,"Une ceinture de 30 mm tressée à la main en cuir Vachetta tanné végétal dans un tressage plus large et ouvert, associée à une boucle en laiton massif arrondie en or vintage. Le ton brun chaud et le motif détendu donnent à la ceinture un caractère facile qui se bonifie avec le temps. Fabriquée à la main en Espagne."
p3418-v5100-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Lisse Noir,"Une ceinture de 30 mm en cuir de veau pleine fleur au fini lisse, associée à une boucle en laiton massif arrondie en or mat. Le contraste entre le cuir sombre et la chaleur du métal confère à la ceinture une présence discrète, aussi bien adaptée aux tenues formelles que décontractées. Fabriquée à la main en Espagne."
p666-v2183-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Noir Embossé,"Une ceinture de 30 mm en cuir de veau pleine fleur avec un motif croco embossé et une boucle en laiton massif arrondie en argent. La texture apporte de la profondeur au cuir sombre, tandis que le métal argenté maintient un caractère net et polyvalent. Fabriquée à la main en Espagne."
p757-v2274-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Lisse Noir,"Une ceinture de 30 mm en cuir de veau pleine fleur au fini lisse, associée à une boucle en laiton massif arrondie en argent. Un accord tonal et sobre, qui se porte aussi bien avec une tenue habillée qu'avec un look plus décontracté. Fabriquée à la main en Espagne."
p758-v2275-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Lisse Bordeaux,"Une ceinture de 30 mm en cuir de veau pleine fleur dans un ton burgundy profond, associée à une boucle en laiton massif arrondie en argent. Un contraste plus marqué qui reste maîtrisé, et se marie aussi bien aux tons sombres que neutres. Fabriquée à la main en Espagne."
p759-v2276-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Lisse Marron,"Une ceinture de 30 mm en cuir de veau pleine fleur au fini chaud et lisse, associée à une boucle en laiton massif arrondie en argent. Le métal plus froid crée un contraste net avec le cuir brun, offrant une polyvalence discrète. Fabriquée à la main en Espagne."
p3419-v5101-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Grainé Noir,"Une ceinture de 30 mm en cuir grainé pleine fleur, associée à une boucle en laiton massif arrondie en argent. La surface texturée associée au métal plus froid maintient un look net et moderne, adapté aussi bien aux tenues formelles que décontractées. Fabriquée à la main en Espagne."
p7765-v9533-s,fr_XX,MORJAS The Belt - Mull Nubuck - Nubuck Mull,"La ceinture Mull Nubuck est confectionnée à la main en Espagne en nubuck souple, doublée de cuir tanné végétal. Largeur 25 mm. Boucle arrondie en laiton massif, finition argent."
p7813-v9595-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Noir Embossé,"Une ceinture de 30 mm en cuir de veau pleine fleur avec un motif croco embossé et une boucle en laiton massif arrondie en or mat. La texture du cuir donne à la ceinture une présence affirmée, tandis que la chaleur du métal ancre l'ensemble avec discrétion. Fabriquée à la main en Espagne."
p7807-v9589-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Lisse Marron,"Une ceinture de 30 mm en cuir de veau pleine fleur au fini chaud et lisse, associée à une boucle en laiton massif arrondie en or mat. Un accord naturel qui passe aisément du formel au décontracté. Fabriquée à la main en Espagne."
p7806-v9588-s,fr_XX,MORJAS The Belt - Matte Gold Buckle - Cuir Lisse Bordeaux,"Une ceinture de 30 mm en cuir de veau pleine fleur dans un ton burgundy profond, associée à une boucle en laiton massif arrondie en or mat. La chaleur du métal révèle la richesse du cuir, avec du caractère sans excès. Fabriquée à la main en Espagne."
p7808-v9590-s,fr_XX,MORJAS The Belt - Silver Buckle - Daim Noir,"Une ceinture de 30 mm en daim de veau noir, associée à une boucle en laiton massif arrondie en argent. Un accord tonal et discret qui se porte aussi bien avec des tenues formelles que décontractées. Fabriquée à la main en Espagne."
p7809-v9591-s,fr_XX,MORJAS The Belt - Silver Buckle - Daim Marron,"Une ceinture de 30 mm en daim de veau dans un brun profond, associée à une boucle en laiton massif arrondie en argent. Un contraste plus marqué qui confère à la ceinture un caractère net, adapté aux tenues décontractées comme aux looks plus habillés. Fabriquée à la main en Espagne."
p7810-v9592-s,fr_XX,MORJAS The Belt - Silver Buckle - Daim Marron Moyen,"Une ceinture de 30 mm en daim de veau dans un brun moyen riche, associée à une boucle en laiton massif arrondie en argent. Le métal plus froid apporte un contraste net avec la chaleur du daim, ajoutant une polyvalence discrète. Fabriquée à la main en Espagne."
p7811-v9593-s,fr_XX,MORJAS The Belt - Silver Buckle - Daim Sable,"Une ceinture de 30 mm en daim de veau dans un ton sable doux, associée à une boucle en laiton massif arrondie en argent. Le métal plus froid crée un contraste net et décontracté avec la chaleur du daim, adapté aussi bien aux tenues habillées que décontractées. Fabriquée à la main en Espagne."
p7812-v9594-s,fr_XX,MORJAS The Belt - Silver Buckle - Daim Taupe,"Une ceinture de 30 mm en daim de veau dans un ton taupe discret, associée à une boucle en laiton massif arrondie en argent. Un accord tonal et sobre qui se fond facilement dans une large palette de tenues et de couleurs. Fabriquée à la main en Espagne."
p7814-v9596-s,fr_XX,MORJAS The Belt - Silver Buckle - Cuir Grainé Marron,"Une ceinture de 30 mm en cuir grainé pleine fleur, associée à une boucle en laiton massif arrondie en argent. Le métal plus froid crée un contraste équilibré avec le cuir brun texturé, offrant une polyvalence qui s'adapte à une large gamme de tenues. Fabriquée à la main en Espagne."
p7759-v9527-s,fr_XX,MORJAS The Card Holder - Gris Truffe Embossé,"Un porte-cartes fin pour un usage quotidien, avec six emplacements pour cartes et une section pour billets et espèces. Confectionné en cuir veau gaufré gris truffe et bords peints à la main pour une finition précise. Format compact, se glisse discrètement dans une poche de veste ou de pantalon. Fabriqué à la main en Espagne, embossé avec le logo MORJAS en dorure."
p7760-v9528-s,fr_XX,MORJAS The Foldable Card Holder - Gris Truffe Embossé,"Un porte-cartes pliable et compact pour un usage quotidien, avec six emplacements pour cartes, deux compartiments cachés et une section pour billets et espèces. Confectionné en cuir veau gaufré gris truffe avec des bords peints à la main pour des contours nets et durables. Format mince, se glisse facilement dans une poche de veste ou de pantalon. Fabriqué à la main en Espagne, embossé avec le logo MORJAS en dorure."
p7761-v9529-s,fr_XX,MORJAS The Luggage Tag - Gris Truffe Embossé,"Une étiquette à bagage en cuir conçue pour identifier vos affaires clairement lors de vos voyages. Confectionnée en cuir veau gaufré avec des bords peints à la main pour une finition nette et durable. Livrée avec un insert papier préimprimé pour vos coordonnées. Format élégant, se fixe proprement à votre bagage. Fabriquée à la main en Espagne et finie avec le logo MORJAS embossé en dorure."
p7762-v9530-s,fr_XX,MORJAS The Passport Holder - Gris Truffe Embossé,"Un porte-passeport conçu pour un transport sûr et compact de vos documents. Il maintient le passeport en sécurité et comprend une poche intérieure pour cartes d’embarquement, cartes ou notes. Confectionné en cuir veau gaufré gris truffe, il offre une structure plus ferme tout en restant mince. Se glisse facilement dans le bagage à main ou la poche d’une veste. Fabriqué à la main à Ubrique, Espagne."
p2449-v4061-s,fr_XX,MORJAS The Sleeve - Cuir Grainé Noir,"Assurez la meilleure protection possible à votre ordinateur portable avec notre étui d'ordinateur. Fabriqué à la main à partir d'un cuir souple et grainé, l'étui d'ordinateur est orné de fines coutures. L'étui d'ordinateur est doté de deux petites poches intérieures, pratiques pour ranger vos câbles, téléphone ou d'autres petits gadgets. Extensible, vous pourrez y ranger tous vos objets indispensables. Le cuir grainé en fait un compagnon de tous les jours qui s'embellira avec le temps.    L'étui est fabriqué à la main à Ubrique, en Espagne.    Convient aux ordinateurs portables jusqu'à 14 pouces.  Longueur : 24,5 cm  Largeur : 34 cm  Profondeur : 1,5 cm"
p1697-v3225-s,fr_XX,MORJAS La trousse de toilette - Cuir Grainé Noir,"Une version originale et intemporelle de la meilleure alliée des voyageurs modernes, la trousse de toilette. Sa conception pratique vous garantit qu'aucune fuite ou produit renversé ne viendra gâcher votre voyage. Vous profitez d'un grand espace de rangement pour emporter tous vos essentiels de toilettes. De plus, une poche plaquée intérieure permet de ranger les petits éléments pour les retrouver rapidement et de les séparer de vos plus grands produits tels que flacon de parfum, tube de crème hydratante et autres produits de soins. La trousse de toilette est doublée en nylon, pour vous faciliter son nettoyage et son entretien et permettre un séchage rapide à ceux qui sont souvent en déplacement. Le cuir souple grainé vieillira de manière élégante et développera une belle patine au fil du temps.    La trousse de toilette est fabriquée à la main à Ubrique, en Espagne."
p1693-v3221-s,fr_XX,MORJAS Le Portefeuille - Cuir Grainé Noir,"Pensé pour y ranger tous vos documents essentiels, le portefeuille en cuir grainé marron s'impose par son design plié élégant et discret et ses deux compartiments pleine largeur prévue pour y ranger les billets de banque ainsi que ses six emplacements pour cartes. Le cuir souple grainé confère un toucher lisse qui offrira une patine élégante au fil des années.    Le portefeuille est fabriqué à la main à Ubrique, en Espagne."
p1694-v3222-s,fr_XX,MORJAS Le Portefeuille - Cuir Grainé Marron,"Pensé pour y ranger tous vos documents essentiels, le portefeuille en cuir grainé marron s'impose par son design plié élégant et discret et ses deux compartiments pleine largeur prévue pour y ranger les billets de banque ainsi que ses six emplacements pour cartes. Le cuir souple grainé confère un toucher lisse qui offrira une patine élégante au fil des années.    Le portefeuille est fabriqué à la main à Ubrique, en Espagne."
p3121-v4802-s,fr_XX,MORJAS La Silk Sock - Mi-Bas – Noir,Découvrez le confort doux et d’un look transparent avec la Silk Sock. C’est un incontournable des événements en cravate noire où smokings et robes de cocktail se se mêlent à profusion. Le look transparent de la Silk Sock crée un look discret mais élégant qui se s’accorde parfaitement avec la sensation d'un revers en soie et des rayures satinées le long du pantalon de smoking. La construction fine et l'utilisation de la soie de mûrier chinoise offrent un confort ultime lorsque vous glissez vos pieds dans une paire de Opera Pumps ou des Oxford en Cuir Verni.
p1471-v2988-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Noir Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p1472-v2989-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Bleu Marine Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p1473-v2990-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Marron Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p1474-v2991-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Gris Foncé Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p1475-v2992-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Gris Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p1621-v3138-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Sable Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p3694-v5449-s,fr_XX,MORJAS The Sock - Knee High - Mi-Bas – Bleu Clair Fil d'Écosse,"Tricotée en 100 % coton mercerisé, The Sock — Knee High offre une texture soyeuse avec une finition riche et éclatante. Une construction sans couture au niveau des orteils garantit un confort tout au long de la journée, tandis que le design côtelé apporte une touche élégante et sportive qui complète toute tenue."
p76-v1593-s,fr_XX,MORJAS La chaussette - Longueur Moyenne - Mi-Mollet – Bleu Marine Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p1700-v3228-s,fr_XX,MORJAS La chaussette - Longueur Moyenne - Mi-Mollet – Gris Foncé Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p1701-v3229-s,fr_XX,MORJAS La Chaussette - Mi-mollet - Gris Fil d'Ecosse - Mi-Mollet – Gris Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p75-v1592-s,fr_XX,MORJAS La chaussette - Longueur Moyenne - Mi-Mollet – Noir Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p1702-v3230-s,fr_XX,MORJAS La chaussette - Longueur Moyenne - Mi-Mollet – Marron Moyen Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p1703-v3231-s,fr_XX,MORJAS La chaussette - Longueur Moyenne - Mi-Mollet – Sable Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p3693-v5448-s,fr_XX,MORJAS The Sock - Mid Calf - Mi-Mollet – Blanc Cassé Fil d'Écosse,"La chaussette Mid Calf est tricotée en coton mercerisé et polyamide, offrant une finition soyeuse et élégante qui reste confortable toute la journée. Sa construction sans couture à la pointe garantit un ajustement parfait, tandis que son design côtelé s’associe facilement aussi bien avec des sneakers qu’avec des Oxfords."
p3115-v4796-s,fr_XX,MORJAS La chaussette en laine - Marine côtelée - Mi-Mollet – Bleu Marine Fil d'Écosse,"La chaussette en laine présente une longueur à mi-mollet. Elle est fabriquée en laine, cachemire et polyamide, pour une sensation de chaleur et de confort unique, tout en tenant bien sur la jambe tout au long de la journée. Le mélange de cachemire de notre chaussette en laine offre un toucher remarquablement doux tout en offrant une extrême résistance pour vous accompagner même lors des plus longues promenades hivernales."
p3116-v4797-s,fr_XX,MORJAS La chaussette en laine - Mi-Mollet – Marron Moyen Fil d'Écosse,"La chaussette en laine présente une longueur à mi-mollet. Elle est fabriquée en laine, cachemire et polyamide, pour une sensation de chaleur et de confort unique, tout en tenant bien sur la jambe tout au long de la journée. Le mélange de cachemire de notre chaussette en laine offre un toucher remarquablement doux tout en offrant une extrême résistance pour vous accompagner même lors des plus longues promenades hivernales."
p3117-v4798-s,fr_XX,MORJAS La chaussette en laine - Mi-Mollet – Écru Fil d'Écosse,"La chaussette en laine présente une longueur à mi-mollet. Elle est fabriquée en laine, cachemire et polyamide, pour une sensation de chaleur et de confort unique, tout en tenant bien sur la jambe tout au long de la journée. Le mélange de cachemire de notre chaussette en laine offre un toucher remarquablement doux tout en offrant une extrême résistance pour vous accompagner même lors des plus longues promenades hivernales."
p3668-v5423-s,fr_XX,MORJAS The Ballet Flat - Rubber Sole - Nappa Noir,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriqué à la main en Espagne en cuir nappa souple.
p3667-v5422-s,fr_XX,MORJAS The Ballet Flat - Rubber Sole - Nappa Marron,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriqué à la main en Espagne en cuir nappa souple.
p7716-v9471-s,fr_XX,MORJAS The Ballet Flat - Rubber Sole - Daim Noir,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriquée à la main en Espagne dans un daim nappa.
p7796-v9578-s,fr_XX,MORJAS The Ballet Flat - Rubber Sole - Nappa Rubis,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriqué à la main en Espagne en cuir nappa souple.
p3665-v5420-s,fr_XX,MORJAS The Ballet Flat - Leather Sole - Daim Grège,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriqué à la main en Espagne dans un daim nappa.
p3666-v5421-s,fr_XX,MORJAS The Ballet Flat - Leather Sole - Nappa Ivoire,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriqué à la main en Espagne en cuir nappa souple.
p7822-v9606-s,fr_XX,MORJAS The Ballet Flat - Leather Sole - Nappa Noir,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriquée à la main en Espagne dans un cuir nappa souple.
p7823-v9607-s,fr_XX,MORJAS The Ballet Flat - Leather Sole - Daim Noir,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriquée à la main en Espagne dans un daim nappa.
p7800-v9582-s,fr_XX,MORJAS The Soft Moc - Cuir Grainé Marron,"Non doublé pour un confort souple et léger. Conçue en cuir grainé marron avec avant-pied cousu main selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p7799-v9581-s,fr_XX,MORJAS The Soft Moc - Cuir Grainé Noir,"Non doublé pour un confort souple et léger. Conçue en cuir grainé noir avec avant-pied cousu main selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p7801-v9583-s,fr_XX,MORJAS The Soft Moc - Daim Marron,"Non doublé pour un confort souple et léger. Conçue en daim de veau brun avec avant-pied cousu main selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p3672-v5427-s,fr_XX,MORJAS The Penny Loafer - Cuir Lisse Noir,"Conçu avec une silhouette épurée et un talon légèrement surélevé. Confectionné à la main en Espagne avec une construction Blake Stitch, garantissant confort, durabilité et allure raffinée."
p7718-v9473-s,fr_XX,MORJAS The Penny Loafer - Daim Marron,"Conçu avec une silhouette épurée et un talon légèrement surélevé. Confectionné à la main en Espagne avec une construction Blake Stitch, garantissant confort, durabilité et allure raffinée."
p3673-v5428-s,fr_XX,MORJAS The Penny Loafer - Cuir Lisse Bordeaux,"Conçu avec une silhouette épurée et un talon légèrement surélevé. Confectionné à la main en Espagne avec une construction Blake Stitch, garantissant confort, durabilité et allure raffinée."
p3674-v5429-s,fr_XX,MORJAS The Penny Loafer - Cuir Lisse Ivoire,"Conçu avec une silhouette épurée et un talon légèrement surélevé. Confectionné à la main en Espagne avec une construction Blake Stitch, garantissant confort, durabilité et allure raffinée."
p7717-v9472-s,fr_XX,MORJAS The Penny Loafer - Daim Noir,"Conçu avec une silhouette épurée et un talon légèrement surélevé. Confectionné à la main en Espagne avec une construction Blake Stitch, garantissant confort, durabilité et allure raffinée."
p3702-v5457-s,fr_XX,MORJAS The Paloma Sandal - Nappa Fauve,Conçu avec un petit talon et des brides fines qui soulignent la silhouette avec élégance. La semelle intérieure souple et rembourrée offre un confort subtil. Fabriqué en Espagne en cuir nappa souple.
p3703-v5458-s,fr_XX,MORJAS The Paloma Sandal - Nappa Noir,Conçu avec un petit talon et des brides fines qui soulignent la silhouette avec élégance. La semelle intérieure souple et rembourrée offre un confort subtil. Fabriqué en Espagne en cuir nappa souple.
p3704-v5459-s,fr_XX,MORJAS The Paloma Sandal - Nappa Marron,Conçu avec un petit talon et des brides fines qui soulignent la silhouette avec élégance. La semelle intérieure souple et rembourrée offre un confort subtil. Fabriqué en Espagne en cuir nappa souple.
p7788-v9570-s,fr_XX,MORJAS The Paloma Sandal - Cuir Grainé Taupe,Conçue avec un talon discret et des brides fines qui épousent le pied pour une silhouette sobre. Le pied repose sur une semelle intérieure coussinée. Fabriquée à la main en Espagne en cuir grainé.
p7723-v9478-s,fr_XX,MORJAS The Ankle Boot - Nappa Marron,Conçu en nappa souple. La tige qui enveloppe la cheville et le talon bloc de 75 mm soulignent une silhouette moderne et élégante.
p7722-v9477-s,fr_XX,MORJAS The Ankle Boot - Nappa Noir,Conçu en nappa souple. La tige qui enveloppe la cheville et le talon bloc de 75 mm soulignent une silhouette moderne et élégante.
p7724-v9479-s,fr_XX,MORJAS The Ankle Boot - Daim Noir,Conçu avec une tige élégante qui enveloppe la cheville et monté sur un talon bloc de 75 mm pour une silhouette moderne et raffinée. Fabriqué à la main en Espagne en daim de chèvre souple.
p7725-v9480-s,fr_XX,MORJAS The Ankle Boot - Daim Marron,Conçu avec une tige élégante qui enveloppe la cheville et monté sur un talon bloc de 75 mm pour une silhouette moderne et raffinée. Fabriqué à la main en Espagne en daim de chèvre souple.
p3698-v5453-s,fr_XX,MORJAS The Espadrille - Daim Beige,"Conçu avec une silhouette discrète et une semelle en jute légèrement surélevée pour une allure estivale sans effort. Fabriqué à la main en Espagne selon un savoir-faire traditionnel, offrant à chaque paire un charme unique et naturel."
p3697-v5452-s,fr_XX,MORJAS The Espadrille - Daim Taupe,"Conçu avec une silhouette discrète et une semelle en jute légèrement surélevée pour une allure estivale sans effort. Fabriqué à la main en Espagne selon un savoir-faire traditionnel, offrant à chaque paire un charme unique et naturel."
p3699-v5454-s,fr_XX,MORJAS The Espadrille - Daim Noir,"Conçu avec une silhouette discrète et une semelle en jute légèrement surélevée pour une allure estivale sans effort. Fabriqué à la main en Espagne selon un savoir-faire traditionnel, offrant à chaque paire un charme unique et naturel."
p7790-v9572-s,fr_XX,MORJAS The Boat Shoe - Daim Marron,"Non doublé pour un confort souple et léger. Conçue en daim de veau brun selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p7789-v9571-s,fr_XX,MORJAS The Boat Shoe - Cuir Grainé Noir,"Non doublé pour un confort souple et léger. Conçue en cuir grainé noir selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p3701-v5456-s,fr_XX,MORJAS The Boat Shoe - Daim Sable,"Non doublé pour un confort souple et léger. Conçue en daim de veau selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p3700-v5455-s,fr_XX,MORJAS The Boat Shoe - Cuir Grainé Blanc,"Non doublé pour un confort souple et léger. Conçue en cuir grainé blanc selon une construction mocassin. Fabriquée à la main en Italie, sur une semelle en caoutchouc."
p7820-v9602-s,fr_XX,MORJAS The Flat Slingback - Cuir Noir Embossé,"Dotée d'un bout légèrement carré et d'un talon bas, maintenue par une bride slingback ajustable et une boucle argentée. La semelle intérieure rembourrée et la douce doublure en nappa assurent un confort du matin au soir. Fabriquée à la main en Espagne en cuir de veau embossé croco."
p7791-v9573-s,fr_XX,MORJAS The Slingback - Nappa Ivoire,"Un slingback à bout pointu, pensé pour être porté toute la journée. Le talon fin de 6,5 cm offre une hauteur élégante et confortable, tandis que l’arrière ouvert et la bride délicate soulignent sa silhouette chic. Fabriqué à la main en cuir nappa souple."
p3671-v5426-s,fr_XX,MORJAS The Slingback - Nappa Noir,"Un slingback à bout pointu, pensé pour être porté toute la journée. Le talon fin de 6,5 cm offre une hauteur élégante et confortable, tandis que l’arrière ouvert et la bride délicate soulignent sa silhouette chic. Fabriqué à la main en cuir nappa souple."
p3669-v5424-s,fr_XX,MORJAS The Slingback - Daim Taupe,"Un slingback à bout pointu, pensé pour être porté toute la journée. Le talon fin de 6,5 cm offre une hauteur élégante et confortable, tandis que l’arrière ouvert et la bride délicate soulignent sa silhouette chic. Confectionné à la main en daim nappa."
p7749-v9507-s,fr_XX,MORJAS The City Boot - Cuir Lisse Noir,"Une botte à enfiler avec une tige à hauteur de cheville, dotée de tirettes latérales. Fabriquée à la main en Espagne, en cuir de veau lisse avec une doublure entièrement en cuir et une semelle intérieure rembourrée pour un confort optimal."
